"[우리아기 어떤 분유를 먹일지 알아보는 것도 엄마의 큰 고민중에 고민나는 일단 밴쿠버에 있기때문에임신 기간 중 여기서 먹는 분유들을 알아보게 되었다.대표적으으로 시밀락], 긍정 텍스트 확률 : 94.92%"
"[ 포스팅은 일정한 커미션을 받고 있습니다. 쿠팡 파트너스 ], 긍정 텍스트 확률 : 69.31%"
"[ .?유지태이유식유지태이유식.?친환경이유식친환경이유식.?이유식배달이유식배달.?팜투베이비팜투베이비.?배달이유식추천배달이유식추천.?유아식단유아식단.?개월아기개월아기.?지척이지척이.?유아식유아식.?유아식소스유아식소스.?유아반찬유아반찬.?아기반찬아기반찬.?아기국아기국.?배달이유식배달이유식.?워킹맘워킹맘 ], 긍정 텍스트 확률 : 75.19%"
"[ 외출 시 한두번 먹일 유아식을 고르는게 아니라평상시에 꾸준히 먹을 것을 고르는거라신중에 신중을 기할 수 밖에 없었는데요.배달이유식 종류는 거의 다 먹여봤거든요그 중에 팜투베이비도 지척이가 잘 먹던이유식이라 들어가봤는데 유아식도 있더라고요그.런.데 이전과 변화된 모델..왠지 더 믿음이 가는 이 모델..... ], 긍정 텍스트 확률 : 92.33%"
"[ 믿음직스런.?콘뎅싱아저씨콘뎅싱아저씨 가 팜투베이비를 소개해 주시더라고요콘뎅싱아저씨 왠지 더 신뢰가 가요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ두 아이의 아빠이자 도 선별해서 찍는개념배우라 더 믿음이 가는건어쩔 수 없네요], 긍정 텍스트 확률 : 69.85%"
"[ 팜투베이비가 배달 이.유.식 으로 유명하지만유아식도 소스], 긍정 텍스트 확률 : 54.29%"
"[국이매우 다양히 구성되어 있어요물론 위에 단품보다 정기배송이 훨씬 큰 할인을 해준답니다국은 제가 대량으로 소고기미역국], 긍정 텍스트 확률 : 67.49%"
"[소고기 된장찌개 등을끓여서 돌려막기하고 있기때문에반찬과 소스 위주로 구입해보았어요. ], 긍정 텍스트 확률 : 70.62%"
"[ 오늘 지척이의 식단은지난번에도 잘먹어서 또 주문한한우굴소스마파 소스덮밥고구마분유빵유기농 김소고기 미역국이에요 ], 긍정 텍스트 확률 : 98.16%"
"[ 민든반찬을 여러가지 주면서도영양불균형을걱정하게 되잖아요유아소스의 최대장점은이 소스에 균형잡힌 영양소를충분히 담아냈어요. ], 긍정 텍스트 확률 : 86.19%"
"[무항생제 한우 등 깐깐하게 고른 식재료만 사용하거든요배달이유식중에가장 많은 친환경재료 를사용하는 이유식으로도 유명해요년연속 친환경 브랜드 대상도 수상했답니다. ], 긍정 텍스트 확률 : 57.82%"
"[ 드디어 한 입 맛보신 우리집 상전님저 진짜 웃겼잖아요ㅋㅋㅋㅋㅋㅋㅋㅋㅋ한입 먹자마자 몸이 마중을 나오셨어요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 92.05%"
"[ 얼핏 보시기에도 한우고기와 야채의 조각이엄청 실해보이시죠?특히 한우가 큐브인듯 도톰하니저작능력을 키우는데도 좋을 것 같아요소스 양이 적다고 생각하실 수 있는데], 긍정 텍스트 확률 : 85.56%"
"[ 저는 씩 나눠서아침저녁에 먹이고 있거든요다른 반찬들도 개 곁들여서 주다보니소스 개의 양은 조금 많아서 반 나눠먹이니 딱 좋아요최고라고 검지를 치켜올리는 지척이아직 최고는 검지밖에 못함 ㅋㅋ ], 긍정 텍스트 확률 : 97.51%"
"[국도편리하게 이용하실 수 있어요저처럼 친정엄마.?할미찬스할미찬스 쓰시는워킹맘 분들은 할미를 위해서라도배달이유식 함 고려해보세요], 긍정 텍스트 확률 : 74.58%"
"[ 이렇게 예쁜 사진틀도 제공해주더라고요인스타그램 이벤트인데필수해시태그와 함께 응모하면팜투베이비 포인트를 준대욧 ], 긍정 텍스트 확률 : 83.64%"
"[ 아직 끝나지 않은 지척이 식사..하아...... 다 먹은 국그릇 뽀개기지척아...고만하자...마이 무긋다아이가...ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ], 긍정 텍스트 확률 : 51.56%"
"[ 우리 아기도 잘먹고엄마도 친정엄마도 편한친환경 이유식 팜투베이비매우매우 추천드립니다. ], 긍정 텍스트 확률 : 98.64%"
"[ ...지척이가 김치도 잘먹는.어른반찬을 먹게되는 날이 올때까지.팜투베이비야 잘 부탁해. ], 긍정 텍스트 확률 : 98.21%"
"[ .본 포스팅은 팜투베이비로부터 제품만을 제공받아 체험후 솔직히 작성한 주관적 후기입니다. ], 긍정 텍스트 확률 : 68.45%"
"[.빠서마마입니다 ..첫째 지니에게 먹였던 팜투베이비 이유식.정말 첫째라서 처음이라서 꼼꼼하게 따져보고 또 따져서 고른 이유식이었어요.친환경 브랜드 대상팜투베이비는 좋은 재료로 만든 좋은 이유식으로 유명해요.엄마인 제가 골라서 우리 아이에게 먹였는데 지니도 엄청 잘 먹었답니다.정말 믿고 먹이는 팜투베이비.이번에는 와니를 위해 간식을 준비했어요.크리스마스 선물처럼 한가득 쟁였답니다 ..... ], 긍정 텍스트 확률 : 99.99%"
"[ ..택배로 받은 상자만 봐도 든든해요.요즘 이유식도 번 먹고 분유도 아주 잘 먹는 와니와니.잘 먹는 아이라 매일 간식을 뭘 줘야 하나 고민하다가 팜투베이비에서 쟁였어요..... ], 긍정 텍스트 확률 : 95.78%"
"[ ..♥ 첫 만남 응원 쿠폰], 긍정 텍스트 확률 : 99.49%"
"[ 원 할인.♥ 기존 고객상품할인 추가 할인.♥ 추가 혜택회원 가입 시 ], 긍정 텍스트 확률 : 99.99%"
"[포인트 적립..이번 달까지니 서둘러서 쏠쏠한 할인 및 적립 혜택을 누려보세요..... ], 긍정 텍스트 확률 : 53.12%"
"[ ..그러고 보니 팜투베이비 모델이 유지태씨더라고요.저도 에서 봤는데 어느덧 두 아이의 아빠가 되었다네요.유지태가 선택한 이유식.여 가지 친환경 재료를 사용하는 이유식.배달이유식 중에 단연 으뜸이라 하겠어요.그래서 저도 첫째에게 먹였다지요 ..... ], 긍정 텍스트 확률 : 97.96%"
"[ ..간식 상자 풀어놓으니 달려드는 와니와니.자기껀줄 아나 봐요 ㅎㅎㅎ.그런데 요즘 형아가 와니 간식을 더 많이 먹는다는 사실.그래서 아기과자 많이 쟁여놔야 해요 ..... ], 긍정 텍스트 확률 : 90.03%"
"[열과 압력으로 퍼핑한 후 미립 분자 코딩 고정을 거쳐 입에서 잘 녹도록 개발된 볼 모양의 유기농 쌀과자랍니다.뚜껑 부분에을 도입하여], 긍정 텍스트 확률 : 80.13%"
"[보관이 용이해요..용량 에베지], 긍정 텍스트 확률 : 51.02%"
"[ .. .흡습 방지와 보관 편의성을 위하여 부분 개봉이 가능한을 사용하고 있어요.부분 개봉으로 한꺼번에 많은 양의 제품이 쏟아지지 않고], 긍정 텍스트 확률 : 58.42%"
"[ ..레인보우 칩은지퍼 포장이되어 있어서 보관하기 좋겠다 생각했는데.매 포장까지되어있어서 외출할 때 너무 좋더라고요 ..... ], 긍정 텍스트 확률 : 67.70%"
"[ ..레인보우 볼을 쓰러뜨리고 데굴데굴.베지볼에는 자색고구마], 긍정 텍스트 확률 : 76.92%"
"[ ..출시 기념 이벤트도 진행하게 있대요..♥하이프레시에서 이유식], 긍정 텍스트 확률 : 99.70%"
"[유아식 전제품 구매 시 거버 오가닉 개 증정.♥유기농 건강한 김 세트개 구매 시 거버 오가닉 개 증정.♥이유식 정기 식단 상시할인정기 식단 주문 시 네슬레 거버 오가닉 종 세트 증정.♥정기 식단 주문 시 해피랜드 손수건증정 소진 시까지..출시 기념 이벤트도 놓치지 마세요..... 해당 후기는 팜투베이비를 통해 체험단으로써 직접 체험을 한 뒤 주관적으로 작성한 후기입니다], 긍정 텍스트 확률 : 100.00%"
"[안녕하세요 이모들 저는 꼬고미누나 동생흥이랍니다], 긍정 텍스트 확률 : 50.61%"
"[맘마가 제일 좋아요 ♥누나만 거의 모델로 쓰는데 저도 나오고 싶어요육아일기처럼 시작했지만 기승전 이유식개월 중기이유식 이야기를 써보려고요 ], 긍정 텍스트 확률 : 99.98%"
"[ 둘째는 참 먹성이 좋아서 분유도 잘먹고생각보다 잘 안먹었던 이유식도 이제 잘먹어요지금 울고있는 건 맘마 달라고 우는건데], 긍정 텍스트 확률 : 95.35%"
"[ 그 체력으로 아이와 더 놀아줄 수 있구요다양한 식재료를 먹여볼 수 있다는 점이시판 이유식 배달의 장점이에요 저는 배달되는 유지태이유식 팜투베이비에서 사먹을땐 일치씩 주문해서 먹이는데], 긍정 텍스트 확률 : 98.03%"
"[ 매달 명에게 보냉 아이스백에 간식과 로션 등이것저것 푸짐하게 담아서 보내주더라구요여러모로 이벤트와 할인혜택이 많은 곳이에요 ], 긍정 텍스트 확률 : 98.77%"
"[무농약], 긍정 텍스트 확률 : 51.42%"
"[유기농 재료들이라 좋아요 ], 긍정 텍스트 확률 : 81.38%"
"[ 맛있을 수밖에 없을 것 같은 닭백숙김가루죽역시나 엄청 잘먹더라구요 ㅋㅋㅋ닭가슴살비타민죽도 한 번도 만져보지 않은비타민 재료가 들어가는거라 담아봤어요닭백숙은 그렇게 쉽다는데 제가 신혼 때삼계탕을 여름에 친정], 긍정 텍스트 확률 : 58.88%"
"[ 이제 중기이유식 끝나가니 입자도 좀 커졌죠?거의 안씹고 꿀떡꿀떡 삼키는 우리 흥이그래도 이유식은 푹 끓인거라 잘 흡수될거 같아요이게 흰살생선애호박톳죽이에요], 긍정 텍스트 확률 : 96.09%"
"[ 맘마 너무 기다려쪄요 달라고 난리난리예요그런데 우리 아들은 꼭 처음 먹을 때 오만상을 찌푸려요좋아하는 과일 배 긁어줘도 새콤한 맛이 나서 그런가엄청 얼굴을 찌푸리며 먹다가 적응하더라구요 ], 긍정 텍스트 확률 : 98.22%"
"[ 이유식 잘먹으니 엄마는 참 좋은데 이제 통잠만 자면 되겠어요아직도 새벽에 번은 깨는 흥이거든요그래도 이만하면 엄청 순딩순딩 ㅋㅋㅋ ], 긍정 텍스트 확률 : 84.38%"
"[ 요렇게 찌푸리면서도 얼른 이유식 달라고으으 하면서 손으로 마구 마구 재촉해요먹는거 하나 끝내주게 잘먹는 울 아들 ♥ ], 긍정 텍스트 확률 : 99.91%"
"[ 월은 지금 유지태 이유식 팜투베이비 사이트에서기본적으로 할인행사하고 있는데요첫만남응원쿠폰 원에 할인혜택도 있고요기존고객은할인혜택이 있어요 ], 긍정 텍스트 확률 : 74.41%"
"[ 신규가입 시 추천인 입력 하고 구매하면추천인], 긍정 텍스트 확률 : 78.41%"
"[피추천인 모두 포인트가 적립 되니필요하신 분은쓰시면 되어요 참], 긍정 텍스트 확률 : 97.26%"
"[그리고무료체험 팩 받아볼 수 있으니그 혜택도 꼭 신규주문하기 앞서 챙겨보시고요 ], 긍정 텍스트 확률 : 82.42%"
"[ 이유식이 냉장고 안에 꽉 차 있을때만큼마음이 든든한 거도 잘 없더라구요이제 중기이유식 끝무렵 개월 울 흥이다음부터는 후기이유식 시작할거 같아요시간은 늘 참 빨리도 가요 ㅋㅋㅋ ], 긍정 텍스트 확률 : 97.82%"
"[ 답안녕하십니까면자기소개랑 지원동기 말씀해주세요답전날 급하게 써서 외웠는데 기억이 안남면특이하게 제과자격증이 있는데 어떻게 땄어요?사실 왜 물어봤는지 아직도 의문답필기는 혼자 공부하고 실기는 한달 동안 학원 다니면서 땄습니다면얼마나 걸렸어요?답한 달 정도 걸렸습니다면생기부를 보니까 진로가 계속 요리쪽인데 경영학부에서 공부를 잘 따라올 수 있을지 걱정이 되는데여기서 살짝 읭?스러웠음 경영 관련해서 읽은 책 있어요? 내 생기부 한번도 안읽어보셨구나 싶었다...ㅎㅎ 독서가 권인데읽은거 있으면말해보라니...답제가 경영관련해서 읽은 책이 많은데 다 말하나요?면한 두권만 말해보세요.답첫번째로], 긍정 텍스트 확률 : 83.38%"
"[국내에서 이 원두를 사용하는 카페를 운영해 일자리를 창출하는 곳입니다. 다음은 고장난 거대기업입니다. 이 책은 비윤리적인 마케팅을 펼친 기업들의 사례를 담은 책입니다. 저는 그 중에서도 네슬레의 사례가 기억에 남습니다. 네슬레는 아프리카 지역에 분유를 비윤리적인 방식으로 마케팅하여 많은 아프리카 아이들을 죽음으로 몰고갔습니다. 저는 이 사례를 보며 윤리경영의 중요성을 느꼈습니다. 충남대학교에서 기업가 정신과 윤리경영을 집중적으로 학습하고 싶습니다.면학교생활을 하면서 경영과 관련된 활동을 한 사례가 있나요답경영과 관련된 활동이 정확히 어떤 것을 말씀하시는건지는 모르겠지만], 긍정 텍스트 확률 : 99.90%"
"[제가 생각하는 경영은 사람입니다. 따라서 제가 년간했던 모든 활동이 경영과 연관이 있다고 생각합니다. 그중에서 가장 기억에 남는 것은 학술제에서 마지막 뮤지컬 공연을 총괄했던 경험입니다. 학교 특성상 년간 같은 반에서 생활하다보니 친구들이 각각 어느 분야에서 뛰어난 능력을 가지고 있는지 알고있었습니다. 반장으로서 친구들이 자신이 가장 잘 할 수 있는 분야에서 빛날 수 있도록 부서를 나누어 배치하고], 긍정 텍스트 확률 : 99.76%"
"[아기단백질프로바이오틱스 유산균두뇌와 시력발달에 좋은 비타민비타민 비타민 영양성분을 체크해보니 년간 영유아식을 연구해온 네슬레 답게 아기성장에 꼭필요한 영양소와 단백질 배합이에요 ], 긍정 텍스트 확률 : 98.55%"
"[네슬레베바옵티프로 개봉해보니 이렇게 스푼이 분유와 분리되어 들어있다니 일단 패키지에서 깔끔하게 수유하고 싶어하는 어뭉님 마음 취향저격이네여], 긍정 텍스트 확률 : 88.33%"
"[눈으로 분유입자를 확인해보니 보슬보슬한 느낌이에요분유마다 특징이 있는데요 어떤 분유는 수분끼가 많고 무거운 느낌의 분유가 있는가 하면 이렇게 수분끼가 적고 보슬보슬한 분유도 있더라구요저는 개인적으로 보슬보슬한 분유를 선호해요아기가 더 소화를 잘 시키는것 같아요 ], 긍정 텍스트 확률 : 87.68%"
"[외국분유는 국내분유와 다르게 분유 스푼에 물이라고 생각하면 되요스푼이니 물 나중에 분유를 타면 총량은 정도 나와요 ], 긍정 텍스트 확률 : 71.94%"
"[분유량은 수저를 긁어서 넣어주세요분유가 정량보다 많게 들어가거나 적게들어가면 예민한 아가들은 변비의 원인이 되기도 한다죠 ], 긍정 텍스트 확률 : 93.37%"
"[완성 우리집 아들은 아직도 제 팔에 안겨서 분유를 먹기에 수유 사진을 못찍었는데 분유가 바뀐것도 모른체 너무너무 잘 먹네요 ㅎㅎ ], 긍정 텍스트 확률 : 87.23%"
"[꿀이 차 영유아검진을 다녀왔는데요키도 몸무게도 평균보다 조금 작다며아기 손바닥만한 크기의 고기를 매일 씩먹이라고 하더라고요 이유식을 직접 만들어서 먹이고 있어서 매일 정해진양의 고기를 먹이려고 노력했고], 긍정 텍스트 확률 : 50.16%"
"[ 잘먹였다고 생각했는데 이런 결과를 듣고나니걱정이 되면서 그동안 열심히 만들어서 먹였던이유식은 어디로 갔나 싶은게 좀 허무하더라고요 개월 완모로 모유만 먹이가다 얼마전 단유를 하고올레를 외치며 생우유를 먹이려고 했는데아직은 영양과 단백질 보충이 필요할것 같다며분유를 먹여보라는 권유를 받아서 소화는 잘되면서 아기단백질을 보충할 수 있는네슬레분유 베바옵티프로로 시작했어요], 긍정 텍스트 확률 : 84.32%"
